gene	tissue	n_shared_snps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	phecode	lead_chr	lead_bp
ENSG00000266903.1	Brain_Cortex	3157	1.29169935037119e-38	6.41913516189601e-36	0.00200821030927327	0.997985585802003	6.20388872981745e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Cortex	3157	4.78491200441935e-05	0.023778750748245	0.00195693481504979	0.972502381177243	0.00171408413941817	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Cortex	3157	1.70666674518799e-10	8.48132695160579e-08	0.00200820241990255	0.997981661310291	1.00512858694664e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000189114.6	Brain_Cortex	3157	0.000253223504960664	0.125840111636229	0.00173085228182734	0.860139727491557	0.0120360850854259	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Cortex	3157	2.46528164305947e-06	0.00122512843831595	0.00200554447536099	0.996660692400826	0.000106169403854203	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Hippocampus	3160	5.59825357525737e-24	2.7827324175733e-21	0.00200773134451949	0.997986066251548	6.20240392957643e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Anterior_cingulate_cortex_BA24	3172	0.000134658755408187	0.0669351981890019	0.00185542159800396	0.922270716625573	0.00880400483201365	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000073008.14	Brain_Anterior_cingulate_cortex_BA24	3172	0.000789972870770465	0.392673989215714	0.00114216057488371	0.567699205998521	0.0376946713401117	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Anterior_cingulate_cortex_BA24	3172	2.08685227555804e-15	1.03731740451802e-12	0.00200772637920578	0.997986071227626	6.20239212807283e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Anterior_cingulate_cortex_BA24	3172	0.00122473315901678	0.608781482339813	0.000660614785604939	0.328312589193411	0.0610205805221541	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Anterior_cingulate_cortex_BA24	3172	2.34115958431449e-07	0.000116372663844363	0.00200745333394336	0.997850328458472	2.56114277815609e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Anterior_cingulate_cortex_BA24	3172	0.000144822653246964	0.0719873948630992	0.00185105456718945	0.92010287475034	0.00591385316612324	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Amygdala	3150	1.70957421995206e-06	0.000849767386557324	0.00200566730689245	0.996944330580609	0.000198525151721347	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Hypothalamus	3164	6.14814923298282e-06	0.00305601411035943	0.00200113831878565	0.994690465921334	0.000246233500288524	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Hypothalamus	3164	2.07247009829225e-12	1.03014706111913e-09	0.00200776791306565	0.997986028316261	6.20273845303125e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Hypothalamus	3164	1.01589677207536e-08	5.04964136764241e-06	0.00200774917914935	0.997976712113786	1.04789067284705e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Substantia_nigra	3148	5.00272288446593e-10	2.48666698428958e-07	0.00200776630902982	0.997985752350655	6.23217334525596e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Substantia_nigra	3148	0.000500229258341798	0.248645309768544	0.00146233837585757	0.7268513323151	0.0225407902821568	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Caudate_basal_ganglia	3188	1.8801564280718e-10	9.34574550383926e-08	0.00200772312863795	0.997984474980004	7.7082458858926e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Caudate_basal_ganglia	3188	1.21804268566888e-32	6.05455843094327e-30	0.00200772633698821	0.997986071269392	6.20239361236146e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Caudate_basal_ganglia	3188	9.68798550468947e-21	4.81563372174125e-18	0.00200768621149293	0.997966105973162	2.62078153428268e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Caudate_basal_ganglia	3188	2.6345698357051e-09	1.30957290728424e-06	0.00200771576442312	0.99798081197759	1.01600505084112e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Caudate_basal_ganglia	3188	7.21289308937895e-10	3.58533269643255e-07	0.00200769783198306	0.997971888355552	2.00545579064326e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Putamen_basal_ganglia	3153	6.09088191572058e-28	3.0276043877138e-25	0.00200773104548074	0.997986066546396	6.20240811979589e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Putamen_basal_ganglia	3153	1.36872434410122e-18	6.80353992592764e-16	0.00200770981130539	0.997975501054266	1.67891344301527e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Putamen_basal_ganglia	3153	5.8670503539618e-09	2.91634407633907e-06	0.00200771697535653	0.997979068597504	1.02922160128607e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104866.10	Brain_Putamen_basal_ganglia	3153	0.00100717502294425	0.500638094918805	0.000917957411675628	0.456249367193934	0.0411874054526408	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Putamen_basal_ganglia	3153	7.8987252129899e-08	3.92623193867395e-05	0.00200762212857602	0.997931912124825	2.11244399607517e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000267508.5	Brain_Cerebellum	3154	2.40719297624643e-08	1.19654795297276e-05	0.00200770198689495	0.997972205302194	8.10315945292058e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000278318.4	Brain_Cerebellum	3154	0.000582012650281668	0.289302125824867	0.00136041484092784	0.676191406854361	0.0325640398295625	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000176761.7	Brain_Cerebellum	3154	0.000254169060591512	0.126340294343169	0.00173531578779845	0.862567589033922	0.00910263177452021	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Cerebellum	3154	4.00319516026378e-06	0.00198987576884393	0.0020034309625815	0.995849053657772	0.000153636415642451	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000073008.14	Brain_Cerebellum	3154	2.51331002976725e-08	1.24929575691652e-05	0.00200765582239881	0.99794923574185	3.05903450820947e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000186567.12	Brain_Cerebellum	3154	1.72466210527871e-07	8.57281045601418e-05	0.00200750102133124	0.997872284759915	3.43136479825303e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Cerebellum	3154	1.74123654299539e-37	8.65519732618723e-35	0.00200772987123452	0.997986067724231	6.20240453125801e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Cerebellum	3154	1.85784078332849e-06	0.000923480422291429	0.00200568672169424	0.996970383139121	9.85918761107966e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Cerebellum	3154	5.50055058232217e-08	2.73416905268791e-05	0.00200765889169422	0.997950777826066	1.41665862050216e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104866.10	Brain_Cerebellum	3154	0.000721128380232711	0.358452644101466	0.00110507418164387	0.549210797423267	0.0905103559133908	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000267508.5	Brain_Cerebellar_Hemisphere	3144	1.48541451351514e-11	7.38343979583677e-09	0.00200776580028135	0.997985254086623	6.97271480124366e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Cerebellar_Hemisphere	3144	1.20106465387057e-10	5.97004302979059e-08	0.00200776512147443	0.997984916391144	7.25866684444815e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000186567.12	Brain_Cerebellar_Hemisphere	3144	5.39751246042802e-07	0.000268290150232484	0.00200711260111447	0.997660516651337	6.3540846070259e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Cerebellar_Hemisphere	3144	2.31839786818585e-17	1.15238884007121e-14	0.00200776742573878	0.99798606284367	6.16973057909189e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Cerebellar_Hemisphere	3144	4.00429453673157e-07	0.00019903849981101	0.0020073321262345	0.997769674361476	2.35545830243085e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000189114.6	Brain_Cerebellar_Hemisphere	3144	0.00133194337765016	0.662059219892168	0.000560525460960292	0.278558745658873	0.0574895656103488	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Frontal_Cortex_BA9	3164	4.27493066701959e-10	2.12491726852698e-07	0.00200775726318291	0.997985320271733	6.70954586454064e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Frontal_Cortex_BA9	3164	7.34501947839045e-30	3.65095014235171e-27	0.00200775870766545	0.997986038780091	6.20251223713082e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Frontal_Cortex_BA9	3164	0.000463930560038929	0.230603519731796	0.00150657539804769	0.748846918189798	0.018579056120319	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104856.13	Brain_Frontal_Cortex_BA9	3164	0.00111300859784265	0.553237320974782	0.00081371797482711	0.40443010165018	0.0404058508023679	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Frontal_Cortex_BA9	3164	8.99025929108533e-15	4.46874082977374e-12	0.00200775100711963	0.997982207271143	1.00417172590104e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000189114.6	Brain_Frontal_Cortex_BA9	3164	0.000930920422479025	0.462727710793315	0.00100974853166064	0.50187692910728	0.0334546911452651	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Frontal_Cortex_BA9	3164	0.000766184701803933	0.380843393860103	0.00117940712020469	0.586210684402217	0.0310003299156717	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000278318.4	Brain_Nucleus_accumbens_basal_ganglia	3147	0.000409302849805142	0.203452456130646	0.00156549911802319	0.778147324930254	0.0164254169712716	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000167384.10	Brain_Nucleus_accumbens_basal_ganglia	3147	1.07208097372142e-09	5.32900045475855e-07	0.00200772391607379	0.997980731493167	1.10106186320815e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000073008.14	Brain_Nucleus_accumbens_basal_ganglia	3147	0.000616654943960916	0.306521107765759	0.00134704799156853	0.66955613584851	0.0219590534502022	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000266903.1	Brain_Nucleus_accumbens_basal_ganglia	3147	4.63798661737026e-27	2.30540727789771e-24	0.00200773463214935	0.997986062948611	6.2024192368644e-06	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000234906.9	Brain_Nucleus_accumbens_basal_ganglia	3147	1.62420015132149e-19	8.07342314355841e-17	0.00200770999447606	0.997973803999383	1.8486006142218e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000142252.10	Brain_Nucleus_accumbens_basal_ganglia	3147	7.6243587821098e-07	0.00037898453953594	0.00200672289365437	0.997483033086952	0.000130497043979046	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104866.10	Brain_Nucleus_accumbens_basal_ganglia	3147	0.00090153651885061	0.448127393051258	0.001021978998788	0.507953826206195	0.0419952652249083	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000104892.16	Brain_Nucleus_accumbens_basal_ganglia	3147	4.03082066776501e-08	2.00360287124651e-05	0.00200767020347867	0.99795402531812	1.82281414810157e-05	M13_ARTHROSIS_INCLAVO	19	44888997
ENSG00000267508.5	Brain_Cortex	3157	0.00143988024154883	0.434123963815064	0.00168487913633546	0.507936327722933	0.054814949084119	M13_ARTHROSIS	19	44888997
ENSG00000278318.4	Brain_Cortex	3157	0.000310778910708012	0.0936998569002966	0.00297081600718497	0.895693847931365	0.0073247002504464	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Cortex	3157	2.29061254640019e-07	6.9061979567003e-05	0.00330546331984164	0.996597325976514	2.79196628228752e-05	M13_ARTHROSIS	19	44888997
ENSG00000073008.14	Brain_Cortex	3157	0.000383133860368938	0.115514877790265	0.0028901733491224	0.871377573007963	0.00983424199228015	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Cortex	3157	2.12625959557061e-38	6.41067372892084e-36	0.00330570456568635	0.996670065300127	2.42301341889665e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Cortex	3157	7.87678322399493e-05	0.023748505303708	0.00322144927793846	0.971265430273047	0.00168584731306687	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Cortex	3157	2.8093562146999e-10	8.47021037237172e-08	0.00330571622411681	0.99667358393275	2.06148600935212e-05	M13_ARTHROSIS	19	44888997
ENSG00000189114.6	Brain_Cortex	3157	0.000417556845213016	0.125893409417856	0.00285411584695443	0.860505739390125	0.0103291784998513	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Cortex	3157	4.05814971406308e-06	0.00122353233886242	0.00330136711241095	0.995362238349826	0.000108804049185394	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Hippocampus	3160	9.21398315125359e-24	2.77906649532079e-21	0.00330445960190287	0.996671319109745	2.42212883514122e-05	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Anterior_cingulate_cortex_BA24	3172	0.000221884606977196	0.066923681175696	0.00305727979441194	0.922113147237094	0.00768400718582142	M13_ARTHROSIS	19	44888997
ENSG00000073008.14	Brain_Anterior_cingulate_cortex_BA24	3172	0.00129902392709576	0.391804840907653	0.00187815806119055	0.566441690176972	0.038576286927089	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Anterior_cingulate_cortex_BA24	3172	3.43468181172758e-15	1.03595086490899e-12	0.00330445109045379	0.996671327843196	2.42210653138433e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Anterior_cingulate_cortex_BA24	3172	0.00201568675589865	0.607960956100473	0.00108725109979361	0.327869955977985	0.0610661500658496	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Anterior_cingulate_cortex_BA24	3172	3.85326431565641e-07	0.000116220154277389	0.00330402435991751	0.99654260705616	3.67631032133841e-05	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Anterior_cingulate_cortex_BA24	3172	0.000238399588404255	0.0719048439823642	0.00304711063523504	0.919047900596058	0.0057617451979393	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Amygdala	3150	2.81367907196611e-06	0.000848643530576172	0.0033009997816229	0.995625802925952	0.000221740082777003	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Hypothalamus	3164	1.01195858605564e-05	0.00305202347896253	0.00329378651499911	0.993391563817659	0.000252506602518554	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Hypothalamus	3164	3.41115548200286e-12	1.02878979089882e-09	0.00330465975305838	0.99667111383264	2.4225382101542e-05	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Hypothalamus	3164	1.67211481312351e-08	5.04302620630504e-06	0.00330465381500706	0.996669326207112	2.09602305253002e-05	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Substantia_nigra	3148	8.23422992914164e-10	2.48339033888495e-07	0.00330468223292375	0.996670702702693	2.43659019267522e-05	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Substantia_nigra	3148	0.000823764299019077	0.248441969596004	0.00240814012181173	0.726257372633575	0.022068753349591	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Caudate_basal_ganglia	3188	3.09451629656797e-10	9.3335387813408e-08	0.00330447607858792	0.996680974612631	1.44556639429531e-05	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Caudate_basal_ganglia	3188	2.00473239505381e-32	6.0465823289401e-30	0.00330444415086546	0.996671334953518	2.42208956101907e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Caudate_basal_ganglia	3188	1.59456616071664e-20	4.80945765804128e-18	0.00330449348074931	0.996686228550801	9.27796845200032e-06	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Caudate_basal_ganglia	3188	4.33617556795964e-09	1.30785747908776e-06	0.00330445142395285	0.996673532145591	2.07042367999479e-05	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Caudate_basal_ganglia	3188	1.18716111217432e-09	3.58066114968196e-07	0.00330444491772191	0.996671566841159	2.36289878447224e-05	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Putamen_basal_ganglia	3153	1.00248805211247e-27	3.02361577978653e-25	0.00330449089770543	0.996671287861594	2.42212406992578e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Putamen_basal_ganglia	3153	2.2528174541891e-18	6.79474871457167e-16	0.00330453953372587	0.996685971760369	9.48870590564706e-06	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Putamen_basal_ganglia	3153	9.65655199320081e-09	2.9125237875349e-06	0.0033044924093877	0.996671747184844	2.0838225429218e-05	M13_ARTHROSIS	19	44888997
ENSG00000104866.10	Brain_Putamen_basal_ganglia	3153	0.00165936110309451	0.500481816726693	0.00151237152285514	0.456107881277901	0.0402385693694565	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Putamen_basal_ganglia	3153	1.30005623110781e-07	3.92111459752974e-05	0.00330435809271204	0.996631231546358	2.50692093320959e-05	M13_ARTHROSIS	19	44888997
ENSG00000267508.5	Brain_Cerebellum	3154	3.96198486878538e-08	1.1949868447252e-05	0.00330446498124618	0.996670168923928	1.33766065286029e-05	M13_ARTHROSIS	19	44888997
ENSG00000278318.4	Brain_Cerebellum	3154	0.000957656018296117	0.288841674447538	0.0022384555716502	0.67511484986673	0.0328473640957869	M13_ARTHROSIS	19	44888997
ENSG00000176761.7	Brain_Cerebellum	3154	0.000418346013605459	0.126178670378167	0.00285621877219285	0.861464136342681	0.00908262849335392	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Cerebellum	3154	6.58878520281809e-06	0.00198726443962959	0.00329741013182451	0.99454218019458	0.000166556448762948	M13_ARTHROSIS	19	44888997
ENSG00000073008.14	Brain_Cerebellum	3154	4.13663766979648e-08	1.24766443096411e-05	0.00330438529451547	0.996646110746551	3.69859482483477e-05	M13_ARTHROSIS	19	44888997
ENSG00000186567.12	Brain_Cerebellum	3154	2.83850536657643e-07	8.5613062242224e-05	0.00330401091611828	0.996533153335771	7.69388353325157e-05	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Cerebellum	3154	2.86585457220452e-37	8.64379503228612e-35	0.0033044688008505	0.996671310122462	2.42210766913167e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Cerebellum	3154	3.0578846470859e-06	0.000922298304252499	0.00330122941005995	0.995694212192443	7.92022085979681e-05	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Cerebellum	3154	9.05327437968643e-08	2.73058685070891e-05	0.00330437590479382	0.996643290731755	2.4936962201241e-05	M13_ARTHROSIS	19	44888997
ENSG00000104866.10	Brain_Cerebellum	3154	0.00117757780757531	0.355172984071552	0.00180454807729011	0.544177812120696	0.0976670779228868	M13_ARTHROSIS	19	44888997
ENSG00000267508.5	Brain_Cerebellar_Hemisphere	3144	2.44491889952755e-11	7.37380486616871e-09	0.00330468330978973	0.99668294000115	1.23692908076177e-05	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Cerebellar_Hemisphere	3144	1.97689089259267e-10	5.96224589964981e-08	0.00330467853692723	0.99668149912636	1.37625165656877e-05	M13_ARTHROSIS	19	44888997
ENSG00000186567.12	Brain_Cerebellar_Hemisphere	3144	8.88370129086716e-07	0.000267929868024842	0.00330348265727254	0.996320732068052	0.000106967036520483	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Cerebellar_Hemisphere	3144	3.81591185176966e-17	1.15086800576033e-14	0.00330463706019053	0.996668977239056	2.63857007449694e-05	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Cerebellar_Hemisphere	3144	6.59085959202399e-07	0.00019877842386221	0.00330396380116667	0.996465919966756	3.06787222559212e-05	M13_ARTHROSIS	19	44888997
ENSG00000189114.6	Brain_Cerebellar_Hemisphere	3144	0.00219831381868611	0.663005105679619	0.000925122559435149	0.278959382913799	0.0549120750284613	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Frontal_Cortex_BA9	3164	7.03593694374451e-10	2.1221425487554e-07	0.00330448716071195	0.996682143268513	1.31566529256923e-05	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Frontal_Cortex_BA9	3164	1.20887330717437e-29	3.64614052360181e-27	0.00330445128986309	0.996671313011415	2.42356987286047e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Frontal_Cortex_BA9	3164	0.000763553834137569	0.2302991190291	0.00247957673126797	0.747858382247765	0.0185993681577288	M13_ARTHROSIS	19	44888997
ENSG00000104856.13	Brain_Frontal_Cortex_BA9	3164	0.00183060370850613	0.5521371284011	0.00133835007679536	0.403625090464004	0.0410688273495956	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Frontal_Cortex_BA9	3164	1.47966464729137e-14	4.46288721887697e-12	0.00330446329700899	0.996674938181215	2.05985173002091e-05	M13_ARTHROSIS	19	44888997
ENSG00000189114.6	Brain_Frontal_Cortex_BA9	3164	0.00153204227189858	0.462086587427202	0.00166177193789782	0.501181433478095	0.033538164884907	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Frontal_Cortex_BA9	3164	0.0012636210458744	0.38112677933207	0.00194512322581735	0.586648891434844	0.029015584961393	M13_ARTHROSIS	19	44888997
ENSG00000278318.4	Brain_Nucleus_accumbens_basal_ganglia	3147	0.000673587600018623	0.203153756743756	0.00257633386682386	0.777004695072985	0.0165916267164172	M13_ARTHROSIS	19	44888997
ENSG00000167384.10	Brain_Nucleus_accumbens_basal_ganglia	3147	1.76459135287383e-09	5.32200061942876e-07	0.00330461256948151	0.996669833591304	2.50198745623392e-05	M13_ARTHROSIS	19	44888997
ENSG00000073008.14	Brain_Nucleus_accumbens_basal_ganglia	3147	0.00101512006005944	0.306159813127973	0.00221747259386386	0.668767026548218	0.0218405676698856	M13_ARTHROSIS	19	44888997
ENSG00000266903.1	Brain_Nucleus_accumbens_basal_ganglia	3147	7.63386207818273e-27	2.30236981738328e-24	0.00330461696763354	0.996671160869945	2.42221624211616e-05	M13_ARTHROSIS	19	44888997
ENSG00000234906.9	Brain_Nucleus_accumbens_basal_ganglia	3147	2.67341381463938e-19	8.06300560995525e-17	0.00330466638034404	0.996686078691349	9.25492830463313e-06	M13_ARTHROSIS	19	44888997
ENSG00000142252.10	Brain_Nucleus_accumbens_basal_ganglia	3147	1.25492434564355e-06	0.000378484691879183	0.00330294715421339	0.996167420124507	0.000149893105054238	M13_ARTHROSIS	19	44888997
ENSG00000104866.10	Brain_Nucleus_accumbens_basal_ganglia	3147	0.00147903837637299	0.446077395902255	0.00167663331151776	0.505626810946428	0.0451401214634257	M13_ARTHROSIS	19	44888997
ENSG00000104892.16	Brain_Nucleus_accumbens_basal_ganglia	3147	6.6345974533309e-08	2.00099199731329e-05	0.00330455872811468	0.996653598309301	2.17666966358125e-05	M13_ARTHROSIS	19	44888997
ENSG00000267508.5	Brain_Cortex	3157	1.87883462984718e-07	0.437189723275579	2.19852261119225e-07	0.511527265467221	0.0512826035214775	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000278318.4	Brain_Cortex	3157	4.04040962126678e-08	0.0940170857072871	3.86233208395568e-07	0.89872638876709	0.00725609888832029	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Cortex	3157	2.97786706351523e-11	6.92925740652109e-05	4.29720441603416e-07	0.99992493731272	5.3403629936933e-06	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000073008.14	Brain_Cortex	3157	4.98224933733849e-08	0.115932939199557	3.75836378429001e-07	0.874531521731152	0.00953511341041884	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Cortex	3157	2.76420768616146e-42	6.43208920141874e-36	4.29752509415343e-07	0.999999561866641	8.38085123110021e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Cortex	3157	1.02392758773269e-08	0.0238259723140987	4.18766226562448e-07	0.97443362437112	0.00173997430927931	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Cortex	3157	3.65224256049891e-14	8.49847500676358e-08	4.29752461559627e-07	0.999999450483836	3.47789154974765e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000189114.6	Brain_Cortex	3157	5.43214296284782e-08	0.126401602407871	3.71301907534928e-07	0.863980089503825	0.00961788246496826	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Cortex	3157	5.27570068421805e-10	0.00122761316274316	4.29186352426688e-07	0.998682070162117	8.98869612155788e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Hippocampus	3160	1.19829956460512e-27	2.78834672666971e-21	4.2975252257507e-07	0.999999561866719	8.38075786880659e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Anterior_cingulate_cortex_BA24	3172	2.88762630628197e-08	0.0671927421480554	3.97877152465812e-07	0.925821153998647	0.00698567709988198	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000073008.14	Brain_Anterior_cingulate_cortex_BA24	3172	1.6832973548725e-07	0.391689758741957	2.43374924086478e-07	0.566271840086432	0.0420379894669522	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Anterior_cingulate_cortex_BA24	3172	4.46689368710543e-19	1.03941024178751e-12	4.29752522195713e-07	0.999999561865433	8.38100649008068e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Anterior_cingulate_cortex_BA24	3172	2.6274540125448e-07	0.611387420826318	1.41723522091749e-07	0.329720347803535	0.0588918269012227	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Anterior_cingulate_cortex_BA24	3172	5.0112511484843e-11	0.000116607784576115	4.29695305379957e-07	0.999866406388397	1.6556081609026e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Anterior_cingulate_cortex_BA24	3172	3.10068248944215e-08	0.0721503882073766	3.96314551266969e-07	0.922186429583092	0.00566275488815431	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Amygdala	3150	3.65922049852993e-10	0.000851471219515721	4.29298642723914e-07	0.998943255938769	0.000204843177151334	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Hypothalamus	3164	1.31597973918052e-09	0.003062176680142	4.28333370421793e-07	0.996696303074298	0.000241090596210344	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Hypothalamus	3164	4.43602036471408e-16	1.032225474985e-09	4.29752851793511e-07	0.999999560627562	8.58735974068916e-09	M13_ARTHROSIS_KNEE	19	44888997
